model_id,direction,relative_shift_px,absolute_shift_px,agreement,is_multiple_of_16,score_definition,evidence_status,source_artifact,source_sha256,notes
models/gemini-2.0-flash,vertical,-54,54,0.75392953929539297,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-52,52,0.75917537746806041,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-50,50,0.7611534552845528,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-48,48,0.76723125564588979,true,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-46,46,0.76760162601626014,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-44,44,0.76402439024390245,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-42,42,0.76209349593495934,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-40,40,0.75964665415884924,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-38,38,0.75869628339140527,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-36,36,0.76032520325203246,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-34,34,0.76168699186991873,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-32,32,0.77201099952176,true,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-30,30,0.75903342366756998,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-28,28,0.75499572100984169,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-26,26,0.75391260162601625,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-24,24,0.75512001548586916,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-22,22,0.75481337767923129,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-20,20,0.75636267232237553,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-18,18,0.75860433604336042,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-16,16,0.76388617886178867,true,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-14,14,0.76164790494058798,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-12,12,0.75950767841011746,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-10,10,0.75921167247386756,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-8,8,0.76230025231286791,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-6,6,0.76608401084010846,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-4,4,0.77131523734592178,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,-2,2,0.78408917682926826,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,0,0,1,true,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,2,2,0.78408917682926826,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,4,4,0.77131523734592178,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,6,6,0.76608401084010846,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,8,8,0.76230025231286791,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,10,10,0.75921167247386756,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,12,12,0.75950767841011746,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,14,14,0.76164790494058798,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,16,16,0.76388617886178867,true,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,18,18,0.75860433604336042,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,20,20,0.75636267232237553,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,22,22,0.75481337767923129,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,24,24,0.75512001548586916,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,26,26,0.75391260162601625,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,28,28,0.75499572100984169,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,30,30,0.75903342366756998,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,32,32,0.77201099952176,true,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,34,34,0.76168699186991873,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,36,36,0.76032520325203246,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,38,38,0.75869628339140527,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,40,40,0.75964665415884924,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,42,42,0.76209349593495934,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,44,44,0.76402439024390245,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,46,46,0.76760162601626014,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,48,48,0.76723125564588979,true,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,50,50,0.7611534552845528,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,52,52,0.75917537746806041,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,54,54,0.75392953929539297,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,56,56,0.75353658536585366,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,58,58,0.75416666666666665,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,60,60,0.75338753387533874,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,62,62,0.75934959349593489,false,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
models/gemini-2.0-flash,vertical,64,64,0.78292682926829271,true,mean_pairwise_transcription_agreement_by_relative_shift,reported_historical_aggregate,PA_DEATH/CVPR_ANALYSIS/small_shift_vertical_signal_data.csv,17ec7d9a8981693efce9b35f6982636ff01231c9082c8aae1dfbbf92d1f532ad,Symmetric source series; shift zero is self/identical-view agreement. Periodicity is observational and does not prove proprietary architecture.
